date,irp,price_return
2016-12-22,105.840493794262,-13.003954263016704
2016-12-23,106.724892214388,83.55955158761307
2016-12-26,106.761727625516,3.4514357769510617
2016-12-27,106.516951167836,-22.927360124650463
2016-12-28,106.391011410909,-11.823447399330611
2016-12-29,106.778622443452,36.432686126643965
2016-12-30,106.561478768686,-20.33587527138114
2017-01-02,106.491423660975,-6.5741493568294285
2017-01-03,106.494244588884,0.2648971919061438
2017-01-04,106.240334684479,-23.842594065549562
2017-01-05,106.256034129529,1.4777292538314946
2017-01-06,106.265907703034,0.9292247340009219
2017-01-10,105.992729194134,-25.707069633603695
2017-01-11,105.817676347608,-16.5155523267424
2017-01-12,105.785417578531,-3.048523667353864
2017-01-13,105.845249756004,5.655994828264177
2017-01-16,105.71154318132,-12.632269751567948
2017-01-17,105.68274184046,-2.724521844373884
2017-01-18,105.554936666409,-12.093287118148943
2017-01-19,105.912526567904,33.8771366634516
2017-01-20,105.877608309166,-3.2968960206614106
2017-01-23,105.845422977307,-3.039862004157179
2017-01-24,105.910468438841,6.145325863353701
2017-01-25,105.924153292071,1.2921152584555173
2017-01-26,106.13650239873,20.04727911994575
2017-01-27,106.098287030895,-3.6005866946176024
2017-01-31,106.015016231513,-7.848458416462867
2017-02-01,106.081055087474,6.229198306848538
2017-02-02,105.962299056807,-11.194838755052006
2017-02-03,106.022049395447,5.638829958565239
2017-02-06,106.015750181543,-0.5941418733101944
2017-02-07,105.939115528636,-7.2286101617702325
2017-02-08,105.759463094838,-16.958083225590002
2017-02-09,105.604427123736,-14.65930012929162
2017-02-10,105.540302595653,-6.072143927059459
2017-02-13,105.615478040361,7.1229135087858
2017-02-14,105.641589159615,2.4722815006361643
2017-02-15,105.451416465279,-18.001688146574992
2017-02-16,105.616373635902,15.642954466839054
2017-02-17,105.540283142195,-7.204422106870112
2017-02-20,105.459170024031,-7.685512654416193
2017-02-21,105.43883162665,-1.928556556661798
2017-02-22,105.783558605212,32.69449909902633
2017-02-23,106.086170493967,28.60670341828575
